2450235.068500 17.347565 0.011520
2450235.299207 17.454688 0.011210
2450235.641805 17.146228 0.020140
2450235.872508 17.312151 0.016870
2450236.371411 17.253771 0.009140
2450236.690837 17.341279 0.016130
2450236.698982 17.345550 0.013950
2450237.006143 17.514508 0.018140
2450237.747718 17.446311 0.008860
2450237.904264 17.605720 0.010360
2450238.125369 17.190533 0.010260
2450238.595528 17.468350 0.014050
2450238.720022 17.614888 0.009260
2450238.780299 17.507201 0.020100
2450239.276983 17.402760 0.013200
2450239.466937 17.500321 0.018080
2450239.914021 17.287037 0.017630
2450240.217418 17.436645 0.011590
2450240.417251 17.518846 0.007090
2450240.691685 17.251082 0.009290
2450241.149352 17.547519 0.028590
2450241.512970 17.268620 0.020360
2450241.651261 17.362348 0.020950
2450242.094045 17.439464 0.031380
2450242.453058 17.346295 0.021120
2450242.602065 17.406274 0.009740
2450242.822050 17.609217 0.012900
2450243.240673 17.312181 0.017280
2450243.484049 17.455305 0.015140
2450243.935215 17.236211 0.010380
2450244.171079 17.372275 0.008100
2450244.494642 17.602654 0.010440
2450244.753778 17.222959 0.007650
2450244.965635 17.353131 0.009360
2450245.212761 17.460686 0.033430
2450245.496080 17.152882 0.007810
2450246.013683 17.466032 0.010260
2450246.310601 17.165890 0.014020
2450246.381036 17.204874 0.007560
2450246.861680 17.510432 0.012880
2450247.013126 17.462451 0.023200
2450247.440483 17.384565 0.026010
2450247.610845 17.173535 0.013930
2450247.974900 17.161166 0.012450
2450248.223061 17.334981 0.010660
2450248.644730 17.530015 0.010890
2450248.924864 17.294472 0.044800
2450249.231178 17.454740 0.018910
2450249.518055 17.363126 0.014490
2450249.808254 17.316843 0.036200
2450250.238507 17.608208 0.008870
2450250.325819 17.397393 0.013200
2450250.575319 17.254438 0.010370
2450250.969104 17.500311 0.013840
2450251.117136 17.544379 0.018490
2450251.612286 17.367548 0.022010
2450251.830988 17.535701 0.008950
2450252.324355 17.331029 0.011440
2450252.434123 17.412176 0.023380
2450252.840570 17.252849 0.010660
2450253.057551 17.255802 0.007250
2450253.580637 17.578262 0.034430
2450253.682802 17.193108 0.007500
2450253.969612 17.327635 0.008960
2450254.212784 17.450939 0.008790
2450254.611911 17.213532 0.009110
2450254.730523 17.262699 0.013670
2450255.140777 17.552473 0.019390
2450255.382438 17.160967 0.012600
2450255.833769 17.462383 0.021130
2450256.104471 17.366789 0.020110
2450256.385108 17.289485 0.014870
2450256.639332 17.445360 0.009400
2450257.171549 17.249871 0.012560
2450257.233688 17.289334 0.011890
2450257.603783 17.555296 0.013440
2450257.934633 17.238685 0.008920
2450258.262264 17.437204 0.010510
2450258.360696 17.455050 0.013630
2450258.814305 17.236616 0.017420
2450258.940498 17.345743 0.009420
2450259.423749 17.221501 0.029360
2450259.604834 17.232802 0.009500
2450260.115133 17.626782 0.020250
2450260.246890 17.284569 0.033380
2450260.552384 17.296007 0.020460
2450260.957162 17.600160 0.008920
2450261.184879 17.215704 0.024360
2450261.724548 17.595995 0.026870
2450262.024440 17.204422 0.010960
2450262.207726 17.325683 0.008750
2450262.335444 17.420130 0.017250
2450262.588688 17.628155 0.020810
2450262.921341 17.253444 0.009500
2450263.371523 17.575900 0.012970
2450263.715299 17.213120 0.026950
2450263.936620 17.365573 0.011180
2450264.188416 17.552298 0.007820
2450264.315288 17.434725 0.009010
2450264.745742 17.365710 0.010590
2450265.263630 17.184390 0.027070
2450265.532877 17.352485 0.011360
2450265.700451 17.462975 0.024690
2450266.100207 17.154398 0.012810
2450266.231004 17.257086 0.007450
2450266.556858 17.469135 0.020800
2450266.657309 17.568041 0.009050
2450267.097116 17.258976 0.023480
2450267.397226 17.429833 0.026090
2450267.820257 17.247748 0.013180
2450268.224537 17.442321 0.015990
2450268.453165 17.352994 0.013760
2450268.582284 17.196442 0.017050
2450269.163458 17.587116 0.016740
2450269.227924 17.509079 0.018560
2450269.505665 17.248245 0.009740
2450269.950437 17.558571 0.008040
2450270.360453 17.286475 0.022670
2450270.462132 17.317671 0.023910
2450270.725188 17.458686 0.027250
2450271.132898 17.227789 0.016330
2450271.271838 17.322467 0.009010
2450271.581670 17.520605 0.013950
2450272.073856 17.293594 0.020350
2450272.299845 17.440447 0.009280
2450272.640520 17.147037 0.012650
2450273.008926 17.373678 0.012910
2450273.105720 17.445253 0.007730
2450273.569602 17.213110 0.013110
2450273.616540 17.254133 0.011900
2450274.133069 17.587813 0.011040
2450274.293793 17.164182 0.008710
2450274.693555 17.406095 0.010450
2450274.796022 17.431241 0.020210
2450275.171976 17.165703 0.018130
2450275.426276 17.364247 0.013450
2450275.995103 17.177960 0.012890
2450276.121353 17.272948 0.009670
2450276.653395 17.461618 0.011130
2450276.770381 17.141185 0.012400
2450277.099501 17.357244 0.015550
2450277.427748 17.597543 0.007540
2450277.599056 17.163803 0.010240
2450278.143787 17.487414 0.011180
2450278.262912 17.582571 0.010700
2450278.582428 17.274520 0.015080
2450278.861931 17.441946 0.013350
2450279.307108 17.201891 0.009370
2450279.379087 17.249406 0.007320
2450279.667646 17.419242 0.009360
2450280.019367 17.220862 0.011220
2450280.388323 17.387974 0.017190
2450280.632820 17.545548 0.017590
2450281.160385 17.343858 0.011440
2450281.321873 17.428718 0.010450
2450281.772878 17.195804 0.011550
2450281.897342 17.276071 0.012130
2450282.336764 17.605676 0.007190
2450282.562516 17.170399 0.011270
2450282.708554 17.260557 0.010880
2450283.065838 17.496038 0.018030
2450283.344287 17.147434 0.011500
2450283.680205 17.351523 0.018890
2450283.870328 17.468164 0.013180
2450284.321011 17.281620 0.030820
2450284.532459 17.362453 0.023860
2450284.887283 17.492793 0.025490
2450285.037486 17.161652 0.009410
2450285.459127 17.454166 0.014370
2450285.641995 17.623046 0.014410
2450286.202826 17.431079 0.030600
2450286.346406 17.448657 0.018260
2450286.656261 17.154805 0.007580
2450286.961370 17.369882 0.012760
2450287.296663 17.620432 0.014350
2450287.614570 17.256480 0.012350
2450287.774750 17.355489 0.010220
2450288.059813 17.538006 0.019910
2450288.397389 17.232085 0.008640
2450289.005862 17.448260 0.010130
2450289.107326 17.138606 0.020360
2450289.296298 17.248557 0.017160
2450289.718379 17.571951 0.011980
2450290.062594 17.250771 0.007420
2450290.340263 17.444077 0.030520
2450290.487583 17.520465 0.027310
2450290.927600 17.270890 0.012110
2450291.288961 17.471081 0.008340
2450291.557272 17.195697 0.012400
2450291.820601 17.306002 0.007280
2450292.118379 17.470569 0.012050
2450292.435575 17.154087 0.008270
2450292.730068 17.397244 0.029350
2450293.026260 17.579341 0.016770
2450293.183583 17.251410 0.021210
2450293.644527 17.402807 0.017450
2450293.810735 17.536036 0.010030
2450294.270101 17.259082 0.029950
2450294.550740 17.479329 0.027850
2450294.884376 17.161178 0.013840
2450295.223413 17.368477 0.012320
2450295.439342 17.496890 0.013810
2450295.661232 17.195562 0.013680
2450295.918595 17.275277 0.015480
2450296.436589 17.370037 0.010240
2450296.734293 17.279814 0.012160
2450296.920127 17.399935 0.010450
2450297.328996 17.204978 0.035200
2450297.550528 17.277881 0.008990
2450297.918659 17.538452 0.012650
2450298.033050 17.556928 0.012520
2450298.391926 17.330139 0.036260
2450298.786898 17.592072 0.009340
2450299.085613 17.229509 0.012020
2450299.332340 17.393363 0.016240
2450299.653027 17.619891 0.019450
2450299.968692 17.252399 0.008570
2450300.100557 17.337407 0.007430
2450300.539249 17.404472 0.022860
2450300.907340 17.348943 0.016320
2450301.093434 17.420774 0.017680
2450301.406061 17.268352 0.007520
2450301.736700 17.332761 0.011750
2450301.878700 17.393899 0.027860
2450302.255087 17.192650 0.007980
2450302.580132 17.339919 0.011710
2450303.035617 17.325655 0.011200
2450303.062333 17.216497 0.014240
2450303.542733 17.438644 0.008010
2450303.733170 17.588295 0.013180
2450304.087043 17.279565 0.024670
2450304.410312 17.455134 0.009350
2450304.824634 17.186548 0.016470
2450305.205627 17.438249 0.008000
2450305.315425 17.517346 0.009990
2450305.562805 17.140250 0.028130
2450305.927051 17.400491 0.018170
2450306.184575 17.574245 0.012980
2450306.370008 17.183486 0.010990
2450306.763738 17.401739 0.011810
2450307.119695 17.460199 0.011500
2450307.380973 17.265204 0.009750
2450307.795135 17.489497 0.033260
2450308.084744 17.183494 0.013960
2450308.317599 17.326587 0.007410
2450308.728774 17.554711 0.012650
2450308.768799 17.440433 0.009000
2450308.952672 17.205054 0.009990
2450309.419140 17.515060 0.024200
2450309.673931 17.156135 0.019090
2450310.103687 17.419599 0.008530
2450310.334927 17.627483 0.017490
2450310.627497 17.235179 0.008580
2450310.903835 17.402555 0.008940
2450311.165267 17.612970 0.010530
2450311.687048 17.367820 0.013420
2450311.970232 17.582416 0.023190
2450312.172673 17.137218 0.018200
2450312.425400 17.326332 0.008280
2450312.675356 17.476706 0.017860
2450313.243157 17.329419 0.013480
2450313.418055 17.415669 0.013960
2450313.559885 17.531737 0.012310
2450314.014313 17.293163 0.012990
2450314.128691 17.384399 0.018200
2450314.645147 17.168509 0.012730
2450314.828791 17.283809 0.009450
2450315.278358 17.628625 0.018300
2450315.380041 17.317701 0.020040
2450315.981152 17.473915 0.013530
2450316.187177 17.395957 0.013120
2450316.295038 17.119123 0.037440
2450316.618539 17.369991 0.007260
2450316.802282 17.467442 0.008580
2450317.376386 17.351545 0.014490
2450317.628473 17.461389 0.013930
2450318.093188 17.261235 0.008380
2450318.199993 17.332641 0.011830
2450318.532040 17.548870 0.030600
2450318.870269 17.234080 0.008550
2450318.996376 17.324467 0.009110
2450319.562880 17.186159 0.022370
2450319.743813 17.264129 0.009430
2450320.033962 17.442716 0.008260
2450320.190124 17.594875 0.007220
2450320.596165 17.276948 0.007950
2450320.912424 17.446446 0.015680
2450321.093010 17.534986 0.009590
2450321.445152 17.292326 0.012310
2450321.650924 17.404748 0.025630
2450322.132055 17.257375 0.034710
2450322.514503 17.439997 0.011960
2450322.837694 17.173486 0.015730
2450323.095352 17.266290 0.034510
2450323.419843 17.517479 0.018320
2450323.449907 17.566360 0.020790
2450324.016704 17.362683 0.009140
2450324.127612 17.441449 0.007810
2450324.459899 17.248038 0.010090
2450324.918005 17.429084 0.012280
2450324.950639 17.408026 0.025580
2450325.457496 17.245675 0.009100
2450325.795652 17.422444 0.019150
2450326.001831 17.603055 0.007770
2450326.436450 17.338320 0.009770
2450326.665869 17.448103 0.009260
2450326.855581 17.518594 0.007210
2450327.247537 17.363936 0.032280
2450327.640557 17.622549 0.018340
2450327.640751 17.622109 0.018080
2450328.215032 17.440431 0.021060
2450328.318057 17.445767 0.014740
2450328.889453 17.333450 0.012490
2450328.954500 17.352673 0.018580
2450329.324832 17.551254 0.023970
2450329.408086 17.218199 0.007210
2450329.795927 17.413161 0.032060
2450330.264800 17.149838 0.014600
2450330.311741 17.169720 0.008020
2450330.817880 17.472239 0.013700
2450331.146775 17.189178 0.014170
2450331.444719 17.419295 0.036830
2450331.818351 17.450376 0.007270
2450331.825992 17.426476 0.013520
2450332.297900 17.367983 0.031680
2450332.638385 17.448362 0.007090
2450332.890815 17.243207 0.010150
2450333.066125 17.375277 0.013340
2450333.402488 17.604336 0.007880
2450333.920092 17.392825 0.007090
2450334.063661 17.445893 0.014160
2450334.490605 17.226857 0.011470
2450334.793214 17.400314 0.014980
2450334.916916 17.468821 0.007990
2450335.223288 17.166939 0.010210
2450335.602031 17.396670 0.009970
2450335.799177 17.557411 0.009740
2450336.085733 17.180768 0.008270
2450336.515127 17.464362 0.017060
2450336.853014 17.164131 0.008400
2450337.099154 17.312325 0.010150
2450337.298524 17.429776 0.011380
2450337.784339 17.218904 0.013110
2450337.937222 17.296773 0.025310
2450338.373606 17.551877 0.011540
2450338.778165 17.342010 0.012490
2450338.927736 17.427759 0.008960
2450339.186405 17.560863 0.012250
2450339.441984 17.236738 0.009520
2450339.782043 17.444697 0.012190
2450340.110603 17.241395 0.016880
2450340.455137 17.354065 0.010910
2450340.531700 17.386799 0.014250
2450340.864816 17.485968 0.008160
2450341.309230 17.379383 0.011120
2450341.517704 17.486475 0.009400
2450341.785177 17.163940 0.013190
2450341.997549 17.263342 0.014000
2450342.564078 17.266594 0.007970
2450342.661283 17.162530 0.009820
2450342.991557 17.410748 0.015400
2450343.347894 17.424188 0.009590
2450343.672448 17.295477 0.010540
2450344.060425 17.582429 0.009720
2450344.200756 17.342427 0.032660
2450344.677409 17.422824 0.010860
2450344.794072 17.467130 0.009020
2450345.289048 17.275198 0.008500
2450345.507419 17.428280 0.012430
2450345.875718 17.214821 0.010470
2450346.035599 17.255320 0.011720
2450346.053194 17.236241 0.014620
2450346.826246 17.201535 0.020250
2450347.046170 17.379707 0.018300
2450347.181636 17.437805 0.008440
2450347.507513 17.241763 0.019480
2450347.916441 17.417796 0.030450
2450348.175463 17.612391 0.021390
2450348.400214 17.165904 0.007700
2450348.826200 17.443768 0.008000
2450348.939734 17.487794 0.012570
2450349.440482 17.287612 0.016230
2450349.726474 17.464638 0.007290
2450349.885360 17.594677 0.014720
2450350.164496 17.233303 0.015980
2450350.679983 17.612362 0.007610
2450350.913641 17.193285 0.007240
2450351.129840 17.343838 0.011120
2450351.384488 17.474702 0.008650
2450351.913523 17.320672 0.013810
2450352.165388 17.471676 0.020840
2450352.461369 17.228713 0.009690
2450352.608151 17.235501 0.008230
2450352.857078 17.375935 0.012390
2450353.417810 17.232766 0.012880
2450353.635883 17.370839 0.013880
2450353.882598 17.534573 0.029150
2450354.213327 17.186371 0.014200
2450354.282746 17.244125 0.013270
2450354.795612 17.614454 0.009350
2450354.979745 17.501304 0.007460
2450355.363543 17.400496 0.009710
2450355.636911 17.597401 0.008170
2450355.847298 17.177503 0.009830
2450356.305142 17.444899 0.015700
2450356.614207 17.165216 0.010890
2450356.826453 17.278558 0.007120
2450357.157955 17.469137 0.014740
2450357.427456 17.172152 0.009370
2450357.708332 17.332828 0.008710
2450358.176107 17.378444 0.008680
2450358.229536 17.214357 0.008550
2450358.683423 17.434803 0.008750
2450358.886806 17.614584 0.012410
2450359.353250 17.319700 0.013620
2450359.796208 17.482845 0.013450
2450360.027371 17.216828 0.026010
2450360.159238 17.330455 0.011520
2450360.450341 17.507552 0.024050
2450360.732024 17.166478 0.012810
2450361.144799 17.433621 0.012030
2450361.231623 17.451466 0.010650
2450361.696643 17.247372 0.012200
2450361.949643 17.409256 0.008570
2450362.309283 17.330556 0.010360
2450362.707137 17.359578 0.013740
2450363.027581 17.620656 0.007930
2450363.201472 17.161836 0.007920
2450363.462993 17.294991 0.033320
2450363.920520 17.459636 0.007450
2450364.297542 17.339898 0.009480
2450364.369254 17.404202 0.022370
2450364.700727 17.582540 0.010540
2450364.920503 17.201173 0.012550
2450365.457903 17.600253 0.015480
2450530.510782 17.263218 0.020580
2450530.875178 17.515177 0.009320
2450531.238431 17.245866 0.013740
2450531.308306 17.270230 0.008040
2450531.835206 17.534337 0.015220
2450532.209934 17.315196 0.009590
2450532.448179 17.461039 0.008800
2450532.779157 17.138186 0.037080
2450533.029574 17.324549 0.009920
2450533.504391 17.501873 0.029130
2450533.630526 17.153000 0.016480
2450533.790979 17.263778 0.013270
2450534.131785 17.476816 0.008030
2450534.615553 17.290231 0.012470
2450534.862010 17.409433 0.030140
2450534.976280 17.497809 0.010290
2450535.441915 17.298693 0.019270
2450535.534143 17.343198 0.007480
2450535.851417 17.596654 0.025300
2450536.295357 17.285277 0.014000
2450536.470443 17.413766 0.011310
2450537.013561 17.241064 0.014050
2450537.121646 17.285860 0.015860
2450537.613906 17.487275 0.010080
2450537.661568 17.308698 0.010540
2450538.236656 17.453697 0.015740
2450538.526198 17.210832 0.014830
2450538.988603 17.004976 0.016320
2450539.037818 17.464359 0.010620
2450539.374290 17.168966 0.007720
2450539.760296 17.426496 0.010190
2450539.874737 17.488912 0.023210
2450540.126394 17.366475 0.036000
2450540.501393 17.362324 0.007510
2450540.994088 17.177929 0.021430
2450541.001895 17.163510 0.023130
2450541.382033 17.402979 0.008340
2450541.758875 17.397569 0.012090
2450541.960536 17.257599 0.012160
2450542.243590 16.728314 0.007640
2450542.561481 17.458390 0.008820
2450542.760335 17.250420 0.013190
2450543.281219 17.619247 0.016860
2450543.472953 17.194957 0.010080
2450543.867683 17.405907 0.012400
2450544.148597 17.617701 0.007970
2450544.429667 17.239896 0.012460
2450544.770180 17.658983 0.009160
2450545.081373 17.271099 0.010890
2450545.302309 17.265561 0.013080
2450545.581147 17.434945 0.012830
2450545.895788 17.312421 0.014010
2450546.262889 17.370580 0.008200
2450546.556567 17.594265 0.017230
2450546.769684 17.162266 0.018090
2450547.225111 17.451449 0.011670
2450547.416470 17.632339 0.012130
2450547.691189 17.234313 0.011210
2450548.167489 17.523747 0.010620
2450548.249138 17.630412 0.007360
2450548.628055 17.298511 0.009860
2450548.803737 17.398780 0.010710
2450549.086827 17.621775 0.010870
2450549.623988 17.379212 0.028560
2450549.834927 17.564553 0.011240
2450550.059313 17.169074 0.015440
2450550.499255 17.643087 0.010310
2450550.868310 17.221446 0.012670
2450550.936259 17.154719 0.027330
2450551.376544 17.444592 0.014010
2450551.676315 17.247407 0.007530
2450551.782801 17.210412 0.011950
2450552.025438 17.387825 0.018100
2450552.469731 17.358677 0.007930
2450552.671227 17.261038 0.010930
2450553.395947 17.199785 0.025190
2450553.420861 17.190936 0.012840
2450553.719290 17.407261 0.011150
2450553.782082 17.423424 0.009590
2450554.319885 17.244312 0.013900
2450554.500853 17.357501 0.015780
2450554.855218 17.603459 0.009310
2450555.216498 17.281918 0.008810
2450555.542909 17.487834 0.012590
2450555.753216 17.348515 0.039840
2450556.135756 17.360394 0.012990
2450556.364081 17.481676 0.008020
2450556.681931 17.185592 0.014510
2450557.084188 17.411673 0.026510
2450557.337961 17.606056 0.013160
2450557.643348 17.291981 0.022570
2450558.032455 17.506281 0.010960
2450558.138471 17.634726 0.013720
2450558.316158 17.166486 0.009410
2450558.722849 17.426016 0.008030
2450559.075542 17.283634 0.012740
2450559.474795 17.402314 0.009780
2450559.781800 17.629120 0.013700
2450560.187872 17.329181 0.013160
2450560.368215 17.457910 0.024390
2450560.632764 17.566533 0.022780
2450560.868373 17.247725 0.012030
2450561.109369 17.392938 0.013790
2450561.319269 17.524908 0.029300
2450561.953281 17.389600 0.007870
2450562.122988 17.465719 0.012590
2450562.607089 17.310704 0.030610
2450562.697312 17.339068 0.010440
2450563.076368 17.614597 0.007400
2450563.408495 17.235014 0.035620
2450563.618728 17.425705 0.017300
2450563.826286 17.553115 0.011970
2450564.159968 17.234192 0.007640
2450564.465657 17.415878 0.013940
2450564.908478 17.207270 0.037610
2450565.108498 17.293720 0.007140
2450565.520560 17.601551 0.014830
2450565.795170 17.262015 0.037570
2450566.043499 17.374738 0.008920
2450566.219793 17.481457 0.013680
2450566.686984 17.250910 0.014820
2450566.860175 17.369769 0.010340
2450567.397098 17.191666 0.011870
2450567.564652 17.299155 0.007990
2450567.631186 17.341878 0.010640
2450568.088708 17.442191 0.008570
2450568.344204 17.255524 0.014020
2450568.788534 17.583877 0.008920
2450569.091421 17.215392 0.012440
2450569.243758 17.293030 0.023770
2450569.590394 17.519007 0.032000
2450569.754461 17.371066 0.007390
2450570.141326 17.385945 0.012380
2450570.469332 17.641952 0.019420
2450570.721179 17.239324 0.028400
2450571.063340 17.425672 0.011560
2450571.512565 17.190794 0.011330
2450571.820724 17.380550 0.011260
2450572.033129 17.490511 0.019890
2450572.090694 17.594403 0.011960
2450572.532538 17.313436 0.007100
2450572.906185 17.592395 0.011260
2450573.233985 17.249431 0.007630
2450573.513859 17.404245 0.014500
2450573.935244 17.180256 0.009690
2450574.070284 17.241313 0.014740
2450574.513709 17.543366 0.017520
2450574.774699 17.161169 0.009640
2450574.942812 17.283027 0.008220
2450575.260976 17.491893 0.028880
2450575.629367 17.204522 0.024330
2450576.089793 17.458905 0.013080
2450576.192652 17.551070 0.027260
2450576.418840 17.177481 0.012780
2450576.819101 17.415712 0.010670
2450577.036202 17.594013 0.013280
